"PSPath","PSParentPath","PSChildName","PSDrive","PSProvider","PSIsContainer","Mode","BaseName","Target","LinkType","Name","FullName","Parent","Exists","Root","Extension","CreationTime","CreationTimeUtc","LastAccessTime","LastAccessTimeUtc","LastWriteTime","LastWriteTimeUtc","Attributes"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\ai1bi2MY3PK4edabcxaf.png","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","ai1bi2MY3PK4edabcxaf.png","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","ai1bi2MY3PK4edabcxaf","System.Collections.Generic.List`1[System.String]",,"ai1bi2MY3PK4edabcxaf.png","C:\PROJECTS\Backup_H2\Unnamed\ai1bi2MY3PK4edabcxaf.png",,"True",,".png","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","3/5/2023 1:19:46 AM","3/4/2023 2:19:46 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\ai1bi2nl3PK4afabclap-S.png","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","ai1bi2nl3PK4afabclap-S.png","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","ai1bi2nl3PK4afabclap-S","System.Collections.Generic.List`1[System.String]",,"ai1bi2nl3PK4afabclap-S.png","C:\PROJECTS\Backup_H2\Unnamed\ai1bi2nl3PK4afabclap-S.png",,"True",,".png","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/18/2023 9:24:14 PM","1/18/2023 10:24:14 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\ai1bi2SBL3PK4abclavafez.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","ai1bi2SBL3PK4abclavafez.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","ai1bi2SBL3PK4abclavafez","System.Collections.Generic.List`1[System.String]",,"ai1bi2SBL3PK4abclavafez.jpg","C:\PROJECTS\Backup_H2\Unnamed\ai1bi2SBL3PK4abclavafez.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","2/24/2023 11:40:10 PM","2/24/2023 12:40:10 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\ai1mi2MY3BE4ezabelcxcv.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","ai1mi2MY3BE4ezabelcxcv.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","ai1mi2MY3BE4ezabelcxcv","System.Collections.Generic.List`1[System.String]",,"ai1mi2MY3BE4ezabelcxcv.jpg","C:\PROJECTS\Backup_H2\Unnamed\ai1mi2MY3BE4ezabelcxcv.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","3/5/2023 1:22:34 AM","3/4/2023 2:22:34 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\ai1si2nl3PK4cvabgvap-S.png","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","ai1si2nl3PK4cvabgvap-S.png","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","ai1si2nl3PK4cvabgvap-S","System.Collections.Generic.List`1[System.String]",,"ai1si2nl3PK4cvabgvap-S.png","C:\PROJECTS\Backup_H2\Unnamed\ai1si2nl3PK4cvabgvap-S.png",,"True",,".png","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/14/2023 1:24:06 AM","1/13/2023 2:24:06 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\Capture.PNG","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","Capture.PNG","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","Capture","System.Collections.Generic.List`1[System.String]",,"Capture.PNG","C:\PROJECTS\Backup_H2\Unnamed\Capture.PNG",,"True",,".PNG","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/10/2023 5:12:22 PM","1/10/2023 6:12:22 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\FloRcoCaMAcpNiG.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","FloRcoCaMAcpNiG.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","FloRcoCaMAcpNiG","System.Collections.Generic.List`1[System.String]",,"FloRcoCaMAcpNiG.jpg","C:\PROJECTS\Backup_H2\Unnamed\FloRcoCaMAcpNiG.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/8/2023 2:02:24 AM","1/7/2023 3:02:24 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\FlTEwJlaAAAc0lm.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","FlTEwJlaAAAc0lm.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","FlTEwJlaAAAc0lm","System.Collections.Generic.List`1[System.String]",,"FlTEwJlaAAAc0lm.jpg","C:\PROJECTS\Backup_H2\Unnamed\FlTEwJlaAAAc0lm.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/1/2023 10:14:34 PM","1/1/2023 11:14:34 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\Fma4cwYakAAJdXc.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","Fma4cwYakAAJdXc.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","Fma4cwYakAAJdXc","System.Collections.Generic.List`1[System.String]",,"Fma4cwYakAAJdXc.jpg","C:\PROJECTS\Backup_H2\Unnamed\Fma4cwYakAAJdXc.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/18/2023 12:57:48 PM","1/18/2023 1:57:48 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\FmbzcdGaYAAM0AF.png","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","FmbzcdGaYAAM0AF.png","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","FmbzcdGaYAAM0AF","System.Collections.Generic.List`1[System.String]",,"FmbzcdGaYAAM0AF.png","C:\PROJECTS\Backup_H2\Unnamed\FmbzcdGaYAAM0AF.png",,"True",,".png","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/15/2023 10:57:56 PM","1/15/2023 11:57:56 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\FmN6ZBLaUAQG-gk.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","FmN6ZBLaUAQG-gk.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","FmN6ZBLaUAQG-gk","System.Collections.Generic.List`1[System.String]",,"FmN6ZBLaUAQG-gk.jpg","C:\PROJECTS\Backup_H2\Unnamed\FmN6ZBLaUAQG-gk.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/14/2023 12:06:42 AM","1/13/2023 1:06:42 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\Fn9hEkjaAAE0lu0.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","Fn9hEkjaAAE0lu0.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","Fn9hEkjaAAE0lu0","System.Collections.Generic.List`1[System.String]",,"Fn9hEkjaAAE0lu0.jpg","C:\PROJECTS\Backup_H2\Unnamed\Fn9hEkjaAAE0lu0.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","2/3/2023 11:14:38 PM","2/3/2023 12:14:38 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\FoAJak-agAAsC1k.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","FoAJak-agAAsC1k.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","FoAJak-agAAsC1k","System.Collections.Generic.List`1[System.String]",,"FoAJak-agAAsC1k.jpg","C:\PROJECTS\Backup_H2\Unnamed\FoAJak-agAAsC1k.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","2/3/2023 11:46:30 PM","2/3/2023 12:46:30 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\FocJyFDXwAUh11b.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","FocJyFDXwAUh11b.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","FocJyFDXwAUh11b","System.Collections.Generic.List`1[System.String]",,"FocJyFDXwAUh11b.jpg","C:\PROJECTS\Backup_H2\Unnamed\FocJyFDXwAUh11b.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","2/9/2023 1:18:28 PM","2/9/2023 2:18:28 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\FoXW-pAakAICYm3.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","FoXW-pAakAICYm3.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","FoXW-pAakAICYm3","System.Collections.Generic.List`1[System.String]",,"FoXW-pAakAICYm3.jpg","C:\PROJECTS\Backup_H2\Unnamed\FoXW-pAakAICYm3.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","2/9/2023 9:25:18 PM","2/9/2023 10:25:18 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\gt1fn2MY3LB4admdcvchefed.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","gt1fn2MY3LB4admdcvchefed.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","gt1fn2MY3LB4admdcvchefed","System.Collections.Generic.List`1[System.String]",,"gt1fn2MY3LB4admdcvchefed.jpg","C:\PROJECTS\Backup_H2\Unnamed\gt1fn2MY3LB4admdcvchefed.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","1/14/2023 12:44:42 PM","1/14/2023 1:44:42 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\gt1gu2nl3LB4abchajcf-S.png","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","gt1gu2nl3LB4abchajcf-S.png","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","gt1gu2nl3LB4abchajcf-S","System.Collections.Generic.List`1[System.String]",,"gt1gu2nl3LB4abchajcf-S.png","C:\PROJECTS\Backup_H2\Unnamed\gt1gu2nl3LB4abchajcf-S.png",,"True",,".png","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","3/2/2023 10:09:04 PM","3/2/2023 11:09:04 AM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\gt1nu2nl3RD4cvadcxan.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","gt1nu2nl3RD4cvadcxan.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","gt1nu2nl3RD4cvadcxan","System.Collections.Generic.List`1[System.String]",,"gt1nu2nl3RD4cvadcxan.jpg","C:\PROJECTS\Backup_H2\Unnamed\gt1nu2nl3RD4cvadcxan.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","2/13/2023 12:08:30 AM","2/12/2023 1:08:30 PM","Archive"
"Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed\gt1yn2nl3BE4mdezgpabetedah.jpg","Microsoft.PowerShell.Core\FileSystem::C:\PROJECTS\Backup_H2\Unnamed","gt1yn2nl3BE4mdezgpabetedah.jpg","C","Microsoft.PowerShell.Core\FileSystem","False","-a----","gt1yn2nl3BE4mdezgpabetedah","System.Collections.Generic.List`1[System.String]",,"gt1yn2nl3BE4mdezgpabetedah.jpg","C:\PROJECTS\Backup_H2\Unnamed\gt1yn2nl3BE4mdezgpabetedah.jpg",,"True",,".jpg","6/1/2023 4:10:50 PM","6/1/2023 6:10:50 AM","6/1/2023 4:11:17 PM","6/1/2023 6:11:17 AM","2/24/2023 11:47:38 PM","2/24/2023 12:47:38 PM","Archive"
